"","SITECODE","PERIOD","Site_P","COMMENTS","Start","End","RANGE","MID"
"1061","MTX11",2,"MTX11-2","EARLY ROMAN LANDSCAPE, AD 1ST - 3RD CENTURIES. OPEN AREA RURAL/ AGRICULTURAL ACTIVITY: A DITCH AND PITTING.",43,300,257,171.5
"1062","MTX11",3,"MTX11-3","LATE ROMAN LANDSCAPE, 3RD - 4TH CENTURIES AD. OPEN AREA RURAL/ AGRICULTURAL ACTIVITY: A WELL, A DITCH, CUT FEATURES, PITS AND EXTERNAL DEPOSITS",200,400,200,300
"1063","MTX11",4,"MTX11-4","SAXON-NORMAN LANDSCAPE, C. AD1000 - 1200. OPEN AREA ACTIVITY: THREE FIELD/PROPERTY BOUNDARY OR DRAINAGE/AGRICULTURAL DITCHES, A WOOD-LINED PIT AND A POSTHOLE.",1000,1200,200,1100
"1064","MTX11",5,"MTX11-5","LATER MEDIEVAL LANDSCAPE, C. 1200 - 1485. OPEN AREA ACTIVITY: INCLUDING FOUR TIMBER TANNING TANKS, TWO WELLS AND A SUBSTANTIAL EAST-WEST RUNNING PROPERTY OR FIELD BOUNDARY DITCH.",1200,1485,285,1342.5
"1065","MTX11",6,"MTX11-6","EARLY POST-MEDIEVAL ACTIVITY, C. 1485 - 1600. OPEN AREA ACTIVITY: A WELL WITH A CHALK BASE FILL.",1485,1600,115,1542.5
"1066","MTX11",7,"MTX11-7","LATE POST-MEDIEVAL LANDSCAPE, C. 1600 - PRESENT. BUILDING AND PROPERTY-RELATED ACTIVITY: AN 18TH - 19TH CENTURY BUILDING, POSSIBLY A PUBLIC HOUSE, WAS EXCAVATED, AS WELL AS A PROPERTY BOUNDARY WALL.",1600,2000,400,1800
"1067","NAN01",1,"NAN01-1","MIDDLE SAXON PITS",650,850,200,750
"1068","NAN01",2,"NAN01-2","LATE 17TH CENTURY CELLAR WITH ASSOCIATED CESS PITS AND DRAIN FOLLOWED BY MID 18TH CENTURY CELLAR(S)",1650,1775,125,1712.5
"1069","NCZ07",11,"NCZ07-11","1800-1900",1800,1900,100,1850
"1070","NEG98",2,"NEG98-2","EARLY ROMAN 50-120",50,120,70,85
"1071","NEG98",3,"NEG98-3","AD 120-140/160",120,160,40,140
"1072","NEG98",4,"NEG98-4","LATE ROMAN 140/160-400",140,400,260,270
"1073","NEG98",5,"NEG98-5","EARLY MEDIEVAL 900-1220",900,1220,320,1060
"1074","NEG98",6,"NEG98-6","LATER MEDIEVAL",1220,1485,265,1352.5
"1075","NEG98",7,"NEG98-7","POST-MEDIEVAL",1485,2000,515,1742.5
"1076","NEU09",2,"NEU09-2","EBA ACTIVITY: C 2100-1800 BC",-2100,-1800,300,-1950
"1077","NEU09",3,"NEU09-3","MIDDLE IRON AGE ACTIVTY: C 500-100 BC",-500,-100,400,-300
"1078","NEU09",4,"NEU09-4","ROMAN ACTIVTY AND BOUNDARY; AD50-400 (PROBABLY LATE ROMAN: AD 200-400",200,400,200,300
"1079","NEU09",5,"NEU09-5","POST ROAMN SOIL ACCUMULATION: MED AND POST MED AGRICULTURE, AD 400-1900",400,1900,1500,1150
"1080","NGT00",2,"NGT00-2","Early activity to c AD 60/61",43,61,18,52
"1081","NGT00",3,"NGT00-3","The Boudican fire and its aftermath c AD 60/61-70",60,70,10,65
"1082","NGT00",4,"NGT00-4","Rebuilding and reconstruction, c AD 70-100",70,100,30,85
"1083","NGT00",5,"NGT00-5","Roadside occupation and development, c AD 100-25",100,125,25,112.5
"1084","NGT00",6,"NGT00-6","Hadrianic fire disruption followed by new buildings and industry, c AD 125-60",125,160,35,142.5
"1085","NGT00",7,"NGT00-7","Disuse of roadside buildings and increased external activity, c AD 160-300",160,300,140,230
"1086","NGW00",2,"NGW00-2","16TH/17TH C (= TO PERIODS 2 AND 3 OF BAK99) 3 PHASES; POND, B1, B1 REFLOORING",1500,1700,200,1600
"1087","NGW00",3,"NGW00-3","17TH C (= TO PERIOD 4 OF BAK99)
4 PHASES; S1, B2, B3, B4",1600,1700,100,1650
"1088","NGW00",4,"NGW00-4","L 17TH /18TH C (= TO PERIODS 5 AND 6 BAK99) B5, B6, DISUSE B3/OA3",1650,1800,150,1725
"1089","NGW00",5,"NGW00-5","19TH/20TH C 'LATE ITEMS' (= TO PERIOD 7 BAK99)",1800,2000,200,1900
"1090","NHG98",1,"NHG98-1","AD 50-120 PRE-FORT OCCUPATION: CLAY AND TIMBER BUILDINGS AND PITTING",50,120,70,85
"1091","NHG98",2,"NHG98-2","AD 120-160 CRIPPLGATE FORT: FORT WALL, DITCH, BARRACK, INTERNAL/EXTERNALPITTING, CLAY/TIMBER BUILD",120,160,40,140
"1092","NHG98",3,"NHG98-3","AD 200-400 POST FORT: METALLING SEALING DITCH, PITTING",200,400,200,300
"1093","NHG98",4,"NHG98-4","970-1050 EARLY MEDIEVAL: PITTING, CELLARED BUILDING",970,1050,80,1010
"1094","NHG98",5,"NHG98-5","1050-1350 LATER MEDIEVAL: PITTING",1050,1350,300,1200
"1095","NHG98",6,"NHG98-6","1350-1600 LATER MEDIEVAL: CELLAR, CHALK CESS PIT, CHALK PIER BASE",1350,1600,250,1475
"1096","NHG98",7,"NHG98-7","1600-1900 POST-MED: DUMPING, CESS PITS, CULVERT, WELL, FOUNDATIONS",1600,1900,300,1750
"1097","NHG98",8,"NHG98-8","1950 POST-MED: GRIMES POST-BLITZ TRENCHES",1950,1950,0,1950
"1098","NPE94",1,"NPE94-1","The Mesolithic to Early-Middle Bronze Age, c. 6000BC-c1500BC",-6000,-1500,4500,-3750
"1099","NPE94",11,"NPE94-11","c1740-c1834",1740,1834,94,1787
"1100","NPE94",6,"NPE94-6","c1150-c1230",1150,1230,80,1190
"1101","NPE94",7,"NPE94-7","c1230-c1350",1230,1350,120,1290
"1102","NPE94",8,"NPE94-8","c1350-c1540",1350,1540,190,1445
"1103","NSS05",2,"NSS05-2","ROMAN",43,410,367,226.5
"1104","NSS05",3,"NSS05-3","MEDIEVAL",1066,1485,419,1275.5
"1105","NSS05",4,"NSS05-4","16TH CENTURY",1500,1600,100,1550
"1106","NSS05",5,"NSS05-5","17TH CENTURY: PRE-FIRE",1600,1666,66,1633
"1107","NSS05",6,"NSS05-6","17TH CENTURY: POST FIRE",1666,1700,34,1683
"1108","NSS05",7,"NSS05-7","18TH CENTURY",1700,1800,100,1750
"1109","NSS05",8,"NSS05-8","19TH CENTURY",1800,1900,100,1850
"1110","NSS05",9,"NSS05-9","MODERN",1900,2000,100,1950
"1111","NST94",2,"NST94-2","AD 70-120",70,120,50,95
"1112","NST94",3,"NST94-3","AD 120-200",120,200,80,160
"1113","NST94",4,"NST94-4","AD 200-400",200,400,200,300
"1114","NST94",5,"NST94-5","AD 400-1000",400,1000,600,700
"1115","NST94",6,"NST94-6","Partial rebuilding of Building 1 AD 70-120",70,120,50,95
"1116","NST94",7,"NST94-7","1250-1300",1250,1300,50,1275
"1117","NST94",8,"NST94-8","1500-1800",1500,1800,300,1650
"1118","NT-BCM98",5,"NT-BCM98-5","PHASE OF MEDIEVAL ACTIVITY C 1150-1250",1150,1250,100,1200
"1119","NT-BCM98",6,"NT-BCM98-6","PHASE OF MEDIEVAL ACTIVITY C 1250-1400",1250,1400,150,1325
"1120","NT-BCM98",7,"NT-BCM98-7","ACTIVITY ON SITE 1400-1600",1400,1600,200,1500
"1121","NT-BCM98",8,"NT-BCM98-8","ACIVITY ON SITE 1600-1750",1600,1750,150,1675
"1122","NT-BCM98",9,"NT-BCM98-9","ACIVITY ON SITE - POST 1750",1750,2000,250,1875
"1123","NT-DOD00",5,"NT-DOD00-5","PHASE OF MEDIEVAL ACTIVITY ON THE SITE - DATED TO C 1150-1250 - OR C 1300? AT GM'S REQUEST?",1150,1300,150,1225
"1124","NT-DOD00",6,"NT-DOD00-6","PHASE OF MEDIEVAL ACTIVITY DATED C 1250-1400",1250,1400,150,1325
"1125","NT-DOD00",7,"NT-DOD00-7","ACTIVITY ON SITE - 1400-1600",1400,1600,200,1500
"1126","NT-DOD00",8,"NT-DOD00-8","ACTIVITY ON SITE - 1600-1750",1600,1750,150,1675
"1127","NT-DOD00",9,"NT-DOD00-9","POST 1750 ACTIVITY ON SITE",1750,2000,250,1875
"1128","OBL97",2,"OBL97-2","EARLY ROMAN (50-200) OA2 AND OA3",50,200,150,125
"1129","OBL97",3,"OBL97-3","LATE ROMAN (200-400) OA4",200,400,200,300
"1130","OBL97",4,"OBL97-4","EARLY MEDIEVAL (1050-1220) OA5",1050,1220,170,1135
"1131","OBL97",5,"OBL97-5","MEDIEVAL (1220-1600) S1, S2 AND S3",1220,1600,380,1410
"1132","OBL97",6,"OBL97-6","POST MEDIEVAL (1600-1998) S4, S5, S6, S7, B1 AND B2",1600,1998,398,1799
"1133","OBY95",0,"OBY95-0","POST MEDIEVAL ACTIVITY. NOT ASSIGNED PERIOD IN LUNDENWIC PROJECT. PREVIOUSLY (FOR LA) P6",1485,2000,515,1742.5
"1134","OBY95",3,"OBY95-3","MC7-MC8 (THOUGH NB NO CHAFF OR IPSWICH PRESENT HERE). PREVIOUSLY (FOR LA) P1, P2",625,775,150,700
"1135","OBY95",4,"OBY95-4","MC8-MC9 POST INTRODUCTION OF IPSWICH WARE. PREVIOUSLY (FOR LA) PART OF P3",725,875,150,800
"1136","OBY95",5,"OBY95-5","LC8-MC9	POST INTRODUCTION OF SHELLY WARES. PREVIOUSLY (FOR LA) PART OF P3",750,875,125,812.5
"1137","OBY95",6,"OBY95-6","MC7-MC9 INDETERMINATE MIDDLE SAXON. PREVIOUSLY (FOR LA) P4",650,850,200,750
"1138","OBY95",7,"OBY95-7","Mid 9th-early 17th C",850,1650,800,1250
"1139","OKG91",10,"OKG91-10","AD 350+",350,410,60,380
"1140","OKR90",10,"OKR90-10","AD 350+",350,410,60,380
"1141","OKR90",3,"OKR90-3","AD 50-70",50,70,20,60
"1142","OKR90",9,"OKR90-9","AD 270-350",270,350,80,310
"1143","OMS94",2,"OMS94-2","c AD 70-100",70,100,30,85
"1144","ONE94",1001,"ONE94-1001","c.1050-1150",1050,1150,100,1100
"1145","ONE94",1002,"ONE94-1002","c.1050-1150",1050,1150,100,1100
"1146","ONE94",1003,"ONE94-1003","c. 1080-1150",1080,1150,70,1115
"1147","ONE94",1004,"ONE94-1004","c. 1100-50",1100,1150,50,1125
"1148","ONE94",1005,"ONE94-1005","c. 1140-1200",1140,1200,60,1170
"1149","ONE94",11,"ONE94-11","LATE-MED STONE BLDGS; 2ND & 3RD CHURCH PHASES & ASSOC BURIALS; SHOPS; EXT. AREAS;",1240,1485,245,1362.5
"1150","ONE94",12,"ONE94-12","LATER & POST-MEDIEVAL PHASES OF PERIOD 11 SEQUENCE.",1240,2000,760,1620
"1151","ONE94",13,"ONE94-13","Modern – included with 12 in monographs",1900,2000,100,1950
"1152","ONE94",201,"ONE94-201","EARLIEST ROMAN OCCUPATION  C. AD48-53 = PERIOD 2 PHASE 1 IN REPORT",48,53,5,50.5
"1153","ONE94",202,"ONE94-202","DEVELOPMENT UP TO BOUDICAN FIRE C. AD53-60/1 = PERIOD 2 PHASE 2 IN REPORT",53,61,8,57
"1154","ONE94",203,"ONE94-203","BOUDICAN FIRE DEBRIS = PERIOD 2 PHASE 3 IN REPORT",60,61,1,60.5
"1155","ONE94",301,"ONE94-301","FLAVIAN REOCCUPATION AND DEVELOPMEND C. AD65-95 = PERIOD 3 PHASE 1 IN REPORT",65,95,30,80
"1156","ONE94",302,"ONE94-302","PIECEMEAL EVIDENCE FOR A FLAVIAN FIRE C. AD90-100 = PERIOD 3 PHASE 2 IN REPORT",90,100,10,95
"1157","ONE94",31,"ONE94-31","LATE OR SUB-ROMAN PITTING, DUMPING, ROBBING AND OTHER EXTERNAL ACTIVITIES",200,500,300,350
"1158","ONE94",32,"ONE94-32","POST-ROMAN PITTING, DUMPING, ROBBING AND OTHER EXTERNAL ACTIVITIES",410,2000,1590,1205
"1159","ONE94",33,"ONE94-33","LATE-SAXON SUNKEN-FLOOR BUILDINGS; BOUNDARY DITCH OR DRAIN ALONG CROWN OF DISUSED ROMAN ROAD R1",850,1050,200,950
"1160","ONE94",34,"ONE94-34","LATE SAXON DUMPING AND EXTERNAL SURFACES POST- DATING PD 33 BLDGS",850,1050,200,950
"1161","ONE94",35,"ONE94-35","LATER-SAXON DEVELOPMENT:  SURFACE BUILDINGS AND ROADS; ASSOCIATED OPEN AREAS",850,1050,200,950
"1162","ONE94",36,"ONE94-36","EARLY MEDIEVAL DEVELOPMENT: ROWS OF SURFACE-LAID BLDGS INCL. SHOPS; ASSOC  RDS; EXT. ACTIVITIES",410,1066,656,738
"1163","ONE94",37,"ONE94-37","EARLY MEDIEVAL DEVELOPMENT WEST OF BUCKLERSBURY; BROADLY CONTEMPORARY TO PERIOD 36",410,1066,656,738
"1164","ONE94",401,"ONE94-401","TRAJANIC HADRIANIC DEVELOPMENT C. AD95-125/35 = PERIOD 4 PHASE 1 IN REPORT",95,135,40,115
"1165","ONE94",402,"ONE94-402","HADRIANIC FIRE DEBRIS = PERIOD 4 PHASE 2 IN REPORT",120,140,20,130
"1166","ONE94",42,"ONE94-42","POST-GREAT FIRE BURIAL GROUND",1666,2000,334,1833
"1167","ONE94",43,"ONE94-43","MISCELLANEOUS EARLY-MODERN AND MODERN FEATURES",1485,2000,515,1742.5
"1168","ONE94",501,"ONE94-501","NEW BUILDINGS AND ROAD REPAIRS C. AD125/35-220 = PERIOD 5 PHASE 1 IN REPORT",125,220,95,172.5
"1169","ONE94",502,"ONE94-502","BUILDINGS AND ROAD MAINTENANCE C. AD170-220 = PERIOD 5 PHASE 2 IN REPORT",170,220,50,195
"1170","ONE94",503,"ONE94-503","EARLY THIRD CENTURY ACTIVITY C. AD200-220+ = PERIOD 5 PHASE 3 IN REPORT",200,220,20,210
"1171","ONE94",601,"ONE94-601","BUILDINGS AD220-270 = PERIOD 6 PHASE 1 IN REPORT",220,270,50,245
"1172","ONE94",602,"ONE94-602","ROADS AND BUILDINGS C. AD250-300 = PERIOD 6 PHASE 2 IN REPORT",250,300,50,275
"1173","ONE94",604,"ONE94-604","LATER 4TH CENTURY DECLINE: GENERALLY AD350-400 = PERIOD 6 PHASE 4 IN REPORT",350,400,50,375
"1174","ONE94",700,"ONE94-700","LATE/SUB-ROMAN: LATE 4TH CENTURY/5TH CENTURY = PERIOD 7 IN REPORT",350,500,150,425
"1175","ONE94",801,"ONE94-801","Re-occupation of the walled city, c. AD 900-70",900,970,70,935
"1176","ONE94",802,"ONE94-802","Construction of sunken-floored buildings in the 10th C AD",900,1000,100,950
"1177","ONE94",901,"ONE94-901","Late 10th C AD site clearance and preparation for new buildings",950,1000,50,975
"1178","ONE94",902,"ONE94-902","c. 1000-50",1000,1050,50,1025
"1179","OPY94",10,"OPY94-10","c1600-c1740",1600,1740,140,1670
"1180","OPY94",11,"OPY94-11","c1740-c1834",1740,1834,94,1787
"1181","OPY94",6,"OPY94-6","c1150-c1230",1150,1230,80,1190
"1182","OPY94",7,"OPY94-7","c1230-c1350",1230,1350,120,1290
"1183","OPY94",8,"OPY94-8","c1350-c1540",1350,1540,190,1445
"1184","OPY94",9,"OPY94-9","c1540-c1600",1540,1600,60,1570
"1185","PEL06",10,"PEL06-10","AD1600-1700",1600,1700,100,1650
"1186","PEL06",11,"PEL06-11","1700-1830",1700,1830,130,1765
"1187","PEL06",12,"PEL06-12","1830+",1830,2000,170,1915
"1188","PLQ95",1,"PLQ95-1","The Mesolithic to Early-Middle Bronze Age, c. 6000BC-c1500BC",-6000,-1500,4500,-3750
"1189","PLQ95",10,"PLQ95-10","c1600-c1740",1600,1740,140,1670
"1190","PLQ95",11,"PLQ95-11","c1740-c1834",1740,1834,94,1787
"1191","PLQ95",4,"PLQ95-4","The Saxon period, AD410-c1040",410,1040,630,725
"1192","PLQ95",5,"PLQ95-5","The Saxo-Norman period, c.1040-c.1150",1040,1150,110,1095
"1193","PLQ95",6,"PLQ95-6","c1150-c1230",1150,1230,80,1190
"1194","PLQ95",7,"PLQ95-7","c1230-c1350",1230,1350,120,1290
"1195","PLS94",10,"PLS94-10","c1600-c1740",1600,1740,140,1670
"1196","PLS94",11,"PLS94-11","c1740-c1834",1740,1834,94,1787
"1197","PLS94",2,"PLS94-2","The Late Bronze Age and Iron Age, c1500BC-AD43",-1500,43,1543,-728.5
"1198","PLS94",5,"PLS94-5","The Saxo-Norman period, c.1040-c.1150",1040,1150,110,1095
"1199","PLS94",6,"PLS94-6","c1150-c1230",1150,1230,80,1190
"1200","PLS94",7,"PLS94-7","c1230-c1350",1230,1350,120,1290
"1201","PLS94",8,"PLS94-8","c1350-c1540",1350,1540,190,1445
"1202","PLS94",9,"PLS94-9","c1540-c1600",1540,1600,60,1570
"1203","PNS01",2,"PNS01-2","Early activity to c AD 60/61",43,61,18,52
"1204","PNS01",3,"PNS01-3","The Boudican fire and its aftermath c AD 60/61-70",60,70,10,65
"1205","PNS01",4,"PNS01-4","Rebuilding and reconstruction, c AD 70-100",70,100,30,85
"1206","PNS01",5,"PNS01-5","Roadside occupation and development, c AD 100-25",100,125,25,112.5
"1207","PNS01",6,"PNS01-6","Hadrianic fire disruption followed by new buildings and industry, c AD 125-60",125,160,35,142.5
"1208","PNS01",7,"PNS01-7","Disuse of roadside buildings and increased external activity, c AD 160-300",160,300,140,230
"1209","PNS01",8,"PNS01-8","The final years of settlement, c AD 300-400",300,400,100,350
"1210","POE04",3,"POE04-3","POST-MEDIEVAL OCCUPATION. 16TH TO 18TH CENTURY. FIELDS. MARKET GARDEN. OPEN TIMBER LINED CHANNELS.",1500,1800,300,1650
"1211","POE04",4,"POE04-4","18TH-19TH CENTURY OCCUPATION. TERRACED HOUSING. WELLS. DRAINAGE.",1700,1900,200,1800
"1212","POU05",2,"POU05-2","ROMAN AD43-60/61",43,61,18,52
"1213","POU05",3,"POU05-3","ROMAN AD60/61-90",60,90,30,75
"1214","POU05",4,"POU05-4","ROMAN AD90-200",90,200,110,145
"1215","POU05",5,"POU05-5","ROMAN AD200-400",200,400,200,300
"1216","POU05",6,"POU05-6","MEDIEVAL",1066,1485,419,1275.5
"1217","POU05",7,"POU05-7","MODERN TRAMPLE",1900,2000,100,1950
"1218","PR441",2,"PR441-2","'Medieval (pre-playhouses)",1250,1587,337,1418.5
"1219","PR441",3,"PR441-3","Life of the playhouses (AD1587-1650)",1587,1610,23,1598.5
"1220","PR441",4,"PR441-4","'post-playhouse development' ",1610,1820,210,1715
"1221","PRR98",1,"PRR98-1","PRE-MONASTIC (12TH CENTURY-C 1371)",1100,1371,271,1235.5
"1222","PRR98",2,"PRR98-2","EARLY MONASTIC (C 1371-C1400)",1371,1400,29,1385.5
"1223","PRR98",3,"PRR98-3","LATER MONASTIC (C1400-1538)
",1400,1538,138,1469
"1224","PRR98",4,"PRR98-4","POST-MEDIEVAL 1 (C1538-C1600)",1538,1600,62,1569
"1225","PRR98",5,"PRR98-5","POST-MEDIEVAL  2 (C1600-1700)",1600,1700,100,1650
"1226","PRR98",6,"PRR98-6","MODERN (18TH, 19TH AND 20TH CENTURY)",1700,2000,300,1850
"1227","PSE02",1,"PSE02-1","1662-1682",1662,1682,20,1672
"1228","PSE02",2,"PSE02-2","1682-1750",1682,1750,68,1716
"1229","PSE02",3,"PSE02-3","1750-1800",1750,1800,50,1775
"1230","PSE02",4,"PSE02-4","1800-1900",1800,1900,100,1850
"1231","PSE02",5,"PSE02-5","1900-1950",1900,1950,50,1925
"1232","PSQ94",10,"PSQ94-10","c1600-c1740",1600,1740,140,1670
"1233","PSQ94",2,"PSQ94-2","The Late Bronze Age and Iron Age, c1500BC-AD43",-1500,43,1543,-728.5
"1234","PSQ94",6,"PSQ94-6","c1150-c1230",1150,1230,80,1190
"1235","PSQ94",7,"PSQ94-7","c1230-c1350",1230,1350,120,1290
"1236","PSQ94",8,"PSQ94-8","c1350-c1540",1350,1540,190,1445
"1237","PSQ94",9,"PSQ94-9","c1540-c1600",1540,1600,60,1570
"1238","PSU99",2,"PSU99-2","Early activity to c AD 60/61",43,61,18,52
"1239","PSU99",4,"PSU99-4","Rebuilding and reconstruction, c AD 70-100",70,100,30,85
"1240","PSU99",5,"PSU99-5","Roadside occupation and development, c AD 100-25",100,125,25,112.5
"1241","PSU99",6,"PSU99-6","Hadrianic fire disruption followed by new buildings and industry, c AD 125-60",125,160,35,142.5
"1242","PSW93",10,"PSW93-10","c1600-c1740",1600,1740,140,1670
"1243","PSW93",11,"PSW93-11","c1740-c1834",1740,1834,94,1787
"1244","PSW93",2,"PSW93-2","The Late Bronze Age and Iron Age, c1500BC-AD43",-1500,43,1543,-728.5
"1245","PSW93",3,"PSW93-3","The Roman Period, AD43-410",43,410,367,226.5
"1246","PSW93",4,"PSW93-4","The Saxon period, AD410-c1040",410,1040,630,725
"1247","PSW93",5,"PSW93-5","The Saxo-Norman period, c.1040-c.1150",1040,1150,110,1095
"1248","PSW93",6,"PSW93-6","c1150-c1230",1150,1230,80,1190
"1249","PSW93",7,"PSW93-7","c1230-c1350",1230,1350,120,1290
"1250","PSW93",8,"PSW93-8","c1350-c1540",1350,1540,190,1445
"1251","PSW93",9,"PSW93-9","c1540-c1600",1540,1600,60,1570
"1252","PWC92",1,"PWC92-1","The Mesolithic to Early-Middle Bronze Age, c. 6000BC-c1500BC",-6000,-1500,4500,-3750
"1253","PWC92",2,"PWC92-2","The Late Bronze Age and Iron Age, c1500BC-AD43",-1500,43,1543,-728.5
"1254","PWC92",4,"PWC92-4","The Saxon period, AD410-c1040",410,1040,630,725
"1255","PWC92",6,"PWC92-6","c1150-c1230",1150,1230,80,1190
"1256","PWC92",7,"PWC92-7","c1230-c1350",1230,1350,120,1290
"1257","PWV94",1,"PWV94-1","The Mesolithic to Early-Middle Bronze Age, c. 6000BC-c1500BC",-6000,-1500,4500,-3750
"1258","QESS88",10,"QESS88-10","AD 350+",350,410,60,380
"1259","QESS88",4,"QESS88-4","AD 70-100",70,100,30,85
"1260","QESS88",9,"QESS88-9","AD 270-350",270,350,80,310
"1261","QUS00",2,"QUS00-2","Medieval AD 1050-1150",1050,1150,100,1100
"1262","REW92",2,"REW92-2","c AD 70-100/120",70,120,50,95
"1263","REW92",3,"REW92-3","c AD 120-160",120,160,40,140
"1264","REW92",5,"REW92-5","c AD 300-400",300,400,100,350
"1265","RKH06",1,"RKH06-1","AD 150-400. ALL ROMAN RIVER DEPOSITS, DUMPING, BUILDING AND RIVERSIDE WALL",150,400,250,275
"1266","RKH06",2,"RKH06-2","1000-1100. SAXO-NORMAN BUILDING AND OPEN AREAS",1000,1100,100,1050
"1267","RKH06",3,"RKH06-3","1100-1200. 12TH-CENTURY WATERFRONTS AND BUILDINGS, SUCCESSIVE ADVANCES INTO THE RIVER",1100,1200,100,1150
"1268","RKH06",4,"RKH06-4","1200-1450. FURTHER WATERFRONT ADVANCES AND SWAN LANE INLET",1200,1450,250,1325
"1269","RKH06",5,"RKH06-5","1450-1750. BRICK BUILDINGS AND CELLARS, TIMBER WATERPIPE",1450,1750,300,1600
"1270","RKH06",6,"RKH06-6","1750-1900. VICTORIAN WAREHOUSES AND BRICK STRUCTURES",1750,1900,150,1825
"1271","RLH11",2,"RLH11-2","11TH - MID-14TH CENTURY",1000,1375,375,1187.5
"1272","RLH11",3,"RLH11-3","MID-14TH - MID-18TH CENTURY",1325,1775,450,1550
"1273","RLH11",4,"RLH11-4","MID 18TH - 20TH CENTURY",1725,2000,275,1862.5
"1274","RLP05",2,"RLP05-2","11TH-14TH CENTURY",1000,1400,400,1200
"1275","RLP05",3,"RLP05-3","15TH-18TH CENTURY from 1752 in monograph 62",1752,1800,48,1776
"1276","RLP05",4,"RLP05-4","19TH CENTURY",1800,1900,100,1850
"1277","RLP05",5,"RLP05-5","MODERN",1900,2000,100,1950
"1278","ROB05",2,"ROB05-2","LATE IRON AGE TO EARLY ROMAN 100 BC- AD 50",-100,50,150,-25
"1279","ROB05",3,"ROB05-3","EARLY ROMAN AD 50-160",50,160,110,105
"1280","ROB05",4,"ROB05-4","MID ROMAN AD 160-250",160,250,90,205
"1281","ROB05",5,"ROB05-5","LATE ROMAN AD 250-400",250,400,150,325
"1282","ROB05",6,"ROB05-6","POST MEDIEVAL",1485,2000,515,1742.5
"1283","ROH90",2,"ROH90-2","EARLY TO LATE 7TH CENTURY - CEMETERY ANTEDATING LUNDENWIC'S HEYDAY",600,700,100,650
"1284","ROH90",5,"ROH90-5","LATE 8TH TO MID 9TH CENTURY (OR MEDIEVAL?)",750,875,125,812.5
"1285","ROH90",6,"ROH90-6","MID 7TH TO MID 9TH CENTURY INCLUDING STRATA OF PROBABLE MID-SAXON DATE",625,875,250,750
"1286","ROP95",10,"ROP95-10","Inigo Jones to the present day, c 1600-1998",1600,1998,398,1799
"1287","ROP95",3,"ROP95-3","From cemetary to settlement c AD 600-75",600,675,75,637.5
"1288","ROP95",4,"ROP95-4","Expansion and growth, c AD 675-730",675,730,55,702.5
"1289","ROP95",5,"ROP95-5","Consolidation and prosperity, c AD 730-70",730,770,40,750
"1290","ROP95",6,"ROP95-6","Decline and defence, c AD 770-850",770,850,80,810
"1291","ROP95",7,"ROP95-7","Middle Saxon period features either with no date or a broad date range, c AD 600-900",600,900,300,750
"1292","ROP95",8,"ROP95-8","Abandonment and change, c AD 850-900",850,900,50,875
"1293","ROY91",3,"ROY91-3","AD 50-70",50,70,20,60
"1294","ROY91",6,"ROY91-6","AD 120-160",120,160,40,140
"1295","ROY91",9,"ROY91-9","AD 270-350",270,350,80,310
"1296","RUP88",4,"RUP88-4","AD 70-100",70,100,30,85
"1297","RUP88",9,"RUP88-9","AD 270-350",270,350,80,310
"1298","RWG94",4,"RWG94-4","c AD 160-300",160,300,140,230
"1299","RWG94",5,"RWG94-5","c AD 300-400",300,400,100,350
"1300","RWT93",3,"RWT93-3","c AD 120-160",120,160,40,140
"1301","RWT93",4,"RWT93-4","c AD 160-300",160,300,140,230
"1302","RWT93",5,"RWT93-5","c AD 300-400",300,400,100,350
"1303","SAJ98",2,"SAJ98-2","MONASTIC-PERIOD ACTIVITY (C 1150-1480)",1150,1480,330,1315
"1304","SAJ98",3,"SAJ98-3","THE LATE MONASTIC PERIOD (C 1480-1540)",1480,1540,60,1510
"1305","SAJ98",4,"SAJ98-4","THE EARLY POST-DISSOLUTION PERIOD (C 1540-1700)",1540,1700,160,1620
"1306","SAJ98",5,"SAJ98-5","THE LATER POST-MEDIEVAL PERIOD (C 1700-1890)",1700,1890,190,1795
"1307","SAT00",2,"SAT00-2","ROMAN? REDEPOSITED BRICKEARTH",43,410,367,226.5
"1308","SB76",3,"SB76-3","AD 50-70",50,70,20,60
"1309","SB76",4,"SB76-4","AD 70-100",70,100,30,85
"1310","SB76",5,"SB76-5","AD 100-120",100,120,20,110
"1311","SB76",9,"SB76-9","AD 270-350",270,350,80,310
"1312","SBH88",2,"SBH88-2","'Medieval (pre-playhouses)",1250,1587,337,1418.5
"1313","SBH88",3,"SBH88-3","Life of the playhouses (AD1587-1650)",1587,1610,23,1598.5
"1314","SBH88",4,"SBH88-4","'post-playhouse development' ",1610,1820,210,1715
"1315","SCC77",3,"SCC77-3","AD 50-70",50,70,20,60
"1316","SCC77",4,"SCC77-4","AD 70-100",70,100,30,85
"1317","SCC77",6,"SCC77-6","AD 120-160",120,160,40,140
"1318","SCC77",8,"SCC77-8","AD 200-270",200,270,70,235
"1319","SCC77",9,"SCC77-9","AD 270-350",270,350,80,310
"1320","SDX07",10,"SDX07-10","AD1600-1700",1600,1700,100,1650
"1321","SDX07",11,"SDX07-11","1700-1830",1700,1830,130,1765
"1322","SDX07",3,"SDX07-3","Early Roman activity",50,160,110,105
"1323","SDX07",4,"SDX07-4","Later Roman activity",160,400,240,280
